center,left,right,steering,throttle,brake,speed
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_28_404.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_28_404.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_28_404.jpg, 0, 1, 0, 30.18944
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_28_510.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_28_510.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_28_510.jpg, 0, 1, 0, 30.19022
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_28_615.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_28_615.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_28_615.jpg, 0, 1, 0, 30.1903
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_28_719.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_28_719.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_28_719.jpg, 0, 1, 0, 30.19031
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_28_825.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_28_825.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_28_825.jpg, 0, 1, 0, 30.1903
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_28_932.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_28_932.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_28_932.jpg, 0, 1, 0, 30.19034
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_29_039.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_29_039.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_29_039.jpg, 0, 1, 0, 30.1903
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_29_148.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_29_148.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_29_148.jpg, 0, 1, 0, 30.19029
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_29_257.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_29_257.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_29_257.jpg, 0, 1, 0, 30.1903
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_29_365.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_29_365.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_29_365.jpg, 0, 1, 0, 30.19031
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_29_472.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_29_472.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_29_472.jpg, 0, 1, 0, 30.1903
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_29_580.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_29_580.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_29_580.jpg, 0, 1, 0, 30.1903
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_29_690.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_29_690.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_29_690.jpg, 0, 1, 0, 30.19026
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_29_800.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_29_800.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_29_800.jpg, 0, 1, 0, 30.19027
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_29_909.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_29_909.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_29_909.jpg, 0, 1, 0, 30.19029
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_30_019.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_30_019.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_30_019.jpg, 0, 1, 0, 30.19025
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_30_130.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_30_130.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_30_130.jpg, 0, 1, 0, 30.19049
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_30_239.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_30_239.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_30_239.jpg, 0, 1, 0, 30.18998
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_30_349.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_30_349.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_30_349.jpg, 0, 1, 0, 30.19032
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_30_458.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_30_458.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_30_458.jpg, 0, 1, 0, 30.19021
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_30_568.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_30_568.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_30_568.jpg, 0, 1, 0, 30.19029
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_30_679.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_30_679.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_30_679.jpg, 0, 1, 0, 30.1903
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_30_790.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_30_790.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_30_790.jpg, 0, 1, 0, 30.19027
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_30_901.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_30_901.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_30_901.jpg, 0, 1, 0, 30.19029
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_31_012.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_31_012.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_31_012.jpg, 0, 1, 0, 30.1903
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_31_123.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_31_123.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_31_123.jpg, 0, 1, 0, 30.19031
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_31_233.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_31_233.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_31_233.jpg, -0.2540277, 1, 0, 30.17324
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_31_342.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_31_342.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_31_342.jpg, 0, 1, 0, 30.18939
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_31_452.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_31_452.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_31_452.jpg, -0.127902, 1, 0, 30.18746
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_31_563.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_31_563.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_31_563.jpg, -0.07178664, 1, 0, 30.19059
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_31_673.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_31_673.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_31_673.jpg, 0, 1, 0, 30.1901
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_31_783.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_31_783.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_31_783.jpg, 0, 1, 0, 30.19028
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_31_895.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_31_895.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_31_895.jpg, 0, 1, 0, 30.1903
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_32_007.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_32_007.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_32_007.jpg, 0, 1, 0, 30.1903
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_32_119.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_32_119.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_32_119.jpg, 0, 1, 0, 30.19031
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_32_230.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_32_230.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_32_230.jpg, 0, 1, 0, 30.19029
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_32_340.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_32_340.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_32_340.jpg, 0, 1, 0, 30.1903
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_32_449.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_32_449.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_32_449.jpg, 0, 1, 0, 30.19032
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_32_558.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_32_558.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_32_558.jpg, 0, 1, 0, 30.1903
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_32_666.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_32_666.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_32_666.jpg, 0, 1, 0, 30.1903
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_32_774.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_32_774.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_32_774.jpg, -0.06341708, 1, 0, 30.18936
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_32_882.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_32_882.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_32_882.jpg, -0.1343851, 1, 0, 30.18873
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_32_991.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_32_991.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_32_991.jpg, 0, 1, 0, 30.18993
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_33_099.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_33_099.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_33_099.jpg, 0, 1, 0, 30.19027
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_33_206.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_33_206.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_33_206.jpg, 0, 1, 0, 30.19029
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_33_316.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_33_316.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_33_316.jpg, 0, 1, 0, 30.1903
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_33_426.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_33_426.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_33_426.jpg, 0, 1, 0, 30.19029
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_33_536.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_33_536.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_33_536.jpg, 0, 1, 0, 30.1903
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_33_647.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_33_647.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_33_647.jpg, 0, 1, 0, 30.19031
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_33_760.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_33_760.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_33_760.jpg, 0, 1, 0, 30.1903
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_33_872.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_33_872.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_33_872.jpg, 0, 1, 0, 30.19031
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_33_986.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_33_986.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_33_986.jpg, 0, 1, 0, 30.19031
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_34_098.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_34_098.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_34_098.jpg, 0, 1, 0, 30.19027
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_34_209.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_34_209.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_34_209.jpg, 0, 1, 0, 30.19029
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_34_321.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_34_321.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_34_321.jpg, 0, 1, 0, 30.19022
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_34_432.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_34_432.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_34_432.jpg, -0.06707382, 1, 0, 30.18923
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_34_545.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_34_545.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_34_545.jpg, -0.01097417, 1, 0, 30.19019
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_34_657.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_34_657.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_34_657.jpg, 0, 1, 0, 30.19023
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_34_768.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_34_768.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_34_768.jpg, 0, 1, 0, 30.19029
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_34_880.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_34_880.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_34_880.jpg, 0, 1, 0, 30.19031
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_34_991.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_34_991.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_34_991.jpg, -0.06627309, 1, 0, 30.1893
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_35_102.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_35_102.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_35_102.jpg, -0.009024024, 1, 0, 30.19017
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_35_213.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_35_213.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_35_213.jpg, 0, 1, 0, 30.19024
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_35_325.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_35_325.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_35_325.jpg, 0, 1, 0, 30.1903
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_35_438.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_35_438.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_35_438.jpg, 0, 1, 0, 30.19029
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_35_549.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_35_549.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_35_549.jpg, 0, 1, 0, 30.19026
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_35_661.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_35_661.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_35_661.jpg, 0, 1, 0, 30.19029
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_35_773.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_35_773.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_35_773.jpg, 0, 1, 0, 30.19027
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_35_886.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_35_886.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_35_886.jpg, 0, 1, 0, 30.1903
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_35_998.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_35_998.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_35_998.jpg, 0, 1, 0, 30.1903
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_36_111.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_36_111.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_36_111.jpg, -0.06769788, 1, 0, 30.18922
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_36_223.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_36_223.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_36_223.jpg, 0, 1, 0, 30.19028
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_36_337.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_36_337.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_36_337.jpg, 0, 1, 0, 30.19027
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_36_451.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_36_451.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_36_451.jpg, 0, 1, 0, 30.19029
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_36_564.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_36_564.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_36_564.jpg, 0, 1, 0, 30.19031
/Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/center_2025_08_05_08_09_36_678.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/left_2025_08_05_08_09_36_678.jpg, /Users/thaiscontreras/Documents/autopilot_project/data_set/test_data/IMG/right_2025_08_05_08_09_36_678.jpg, 0, 1, 0, 30.19031
